"","success","goal_adj","country","category","name_len","name_len_clean","blurb_len","blurb_len_clean","deadline_weekday","created_at_weekday","launched_at_weekday","deadline_month","deadline_yr","created_at_month","created_at_yr","launched_at_month","launched_at_yr","create_to_launch_days","launch_to_deadline_days","avg_pledge"
"10283",1,51319.3372396764,"US","Robots",8,7,16,11,"Monday","Sunday","Friday","11","2015","8","2015","10","2015",39,30,67.2735732299844
"10284",1,2065.90410715344,"US","Robots",6,6,7,6,"Saturday","Saturday","Sunday","4","2015","3","2015","4","2015",22,20,73.8026432762401
"10285",1,822.482893450635,"US","Robots",8,7,21,14,"Tuesday","Tuesday","Thursday","3","2016","2","2016","2","2016",1,19,91.0095201666029
"10286",1,1053.20723932683,"US","Robots",5,5,20,14,"Friday","Tuesday","Monday","2","2013","11","2012","1","2013",61,25,52.7130223283077
"10287",1,2063.75492667084,"US","Robots",9,8,22,14,"Wednesday","Tuesday","Monday","5","2014","4","2014","4","2014",5,29,100.042976921472
"10288",1,7979.71652918411,"GB","Robots",12,10,24,15,"Sunday","Sunday","Tuesday","7","2013","5","2013","6","2013",9,33,107.178096323862
"10289",1,20287.76320439,"US","Robots",6,6,21,12,"Thursday","Wednesday","Tuesday","9","2016","7","2016","8","2016",12,30,165.266133450797
"10290",1,6111.43068246806,"US","Robots",6,6,24,15,"Saturday","Friday","Friday","6","2016","5","2016","5","2016",6,29,463.195517142058
"10291",1,5195.8654510049,"GB","Robots",7,4,21,11,"Friday","Tuesday","Wednesday","6","2014","3","2014","5","2014",78,30,30.51900902927
"10292",1,827.040859559035,"US","Robots",3,3,24,17,"Wednesday","Sunday","Monday","4","2014","3","2014","3","2014",21,30,35.149236531259
"10293",1,1025.16206825563,"US","Robots",6,6,14,10,"Tuesday","Thursday","Monday","12","2015","11","2015","11","2015",10,15,173.252389535201
"10294",1,1541.54487638462,"US","Robots",5,5,21,16,"Thursday","Monday","Sunday","12","2014","9","2014","10","2014",19,60,65.1559634418565
"10295",1,1039.44246358846,"US","Robots",8,8,19,13,"Saturday","Sunday","Tuesday","1","2015","12","2014","1","2015",8,25,45.5275799051745
"10296",1,2626.18282949174,"US","Robots",6,6,19,13,"Sunday","Thursday","Friday","4","2013","3","2013","3","2013",0,29,103.159744270972
"10297",1,365.240436000733,"CA","Robots",3,3,23,15,"Monday","Wednesday","Thursday","2","2016","2","2016","2","2016",1,24,121.521847507331
"10298",1,2903.74689741933,"US","Robots",8,8,27,19,"Saturday","Thursday","Friday","3","2014","1","2013","1","2014",371,28,65.334305191935
"10299",1,812.339586273683,"US","Robots",6,6,13,9,"Saturday","Monday","Tuesday","4","2011","3","2011","3","2011",1,10,33.6396281484537
"10300",1,2161.36246694499,"NZ","Robots",3,3,19,15,"Thursday","Tuesday","Tuesday","8","2016","7","2016","7","2016",14,30,102.581071122468
"10301",1,3160.18097203395,"US","Robots",9,9,20,12,"Thursday","Wednesday","Tuesday","11","2012","9","2012","10","2012",5,30,82.5968667733318
"10302",1,1426.5317531935,"NL","Robots",5,5,19,13,"Thursday","Wednesday","Tuesday","5","2014","4","2014","4","2014",6,30,57.3265257408566
"10303",1,2078.88492717692,"US","Robots",5,5,17,13,"Monday","Thursday","Saturday","2","2015","12","2014","1","2015",16,30,96.244672554487
"10304",1,2055.39316851282,"US","Robots",3,3,24,13,"Friday","Tuesday","Friday","10","2014","9","2014","10","2014",10,21,120.925631414171
"10305",1,4618.19642414021,"US","Robots",11,8,19,16,"Sunday","Thursday","Wednesday","1","2016","11","2015","12","2015",27,60,25.6314599235675
"10306",1,10299.1752420669,"US","Robots",7,7,22,14,"Friday","Wednesday","Saturday","6","2014","10","2012","5","2014",570,26,138.163435872327
"10307",1,31658.8026174093,"US","Robots",7,6,20,13,"Sunday","Sunday","Tuesday","1","2013","11","2012","12","2012",15,40,321.571645020709
"10308",1,3158.0132616039,"US","Robots",7,7,14,11,"Wednesday","Tuesday","Monday","4","2013","4","2013","4","2013",5,8,64.6768252729613
"10309",1,2734.92911776046,"US","Robots",5,4,21,13,"Monday","Wednesday","Wednesday","5","2011","3","2011","3","2011",13,40,51.3117660230785
"10310",1,105339.365734465,"US","Robots",7,6,21,12,"Thursday","Tuesday","Tuesday","11","2012","10","2012","10","2012",6,30,164.474651186399
"10311",1,319.928149051384,"US","Robots",5,3,21,14,"Saturday","Thursday","Saturday","3","2012","2","2012","3","2012",30,14,19.3060089944801
"10312",1,5533.71856743713,"US","Robots",6,5,23,13,"Wednesday","Thursday","Friday","1","2011","12","2010","12","2010",0,40,329.984375626646
"10313",1,2684.65340216439,"US","Robots",9,8,21,14,"Monday","Wednesday","Saturday","1","2012","12","2011","12","2011",3,30,48.6262573969494
"10314",1,101.575209597789,"US","Robots",5,4,8,7,"Saturday","Wednesday","Thursday","7","2016","5","2016","6","2016",8,30,25.3938023994472
"10315",1,877.897753246533,"US","Robots",5,5,20,14,"Wednesday","Tuesday","Wednesday","12","2014","12","2014","12","2014",0,14,98.6917735675841
"10316",1,822.05339846711,"US","Robots",7,6,23,15,"Saturday","Thursday","Tuesday","10","2014","8","2014","8","2014",5,60,110.97720879306
"10317",1,849.448905617703,"US","Robots",8,8,24,16,"Friday","Monday","Monday","12","2014","11","2014","11","2014",0,18,54.3418491809305
"10318",1,526.603619663414,"US","Robots",6,6,19,14,"Saturday","Monday","Wednesday","3","2013","1","2013","1","2013",2,45,40.5835856220604
"10319",1,96069.5568485061,"US","Robots",6,5,14,9,"Wednesday","Wednesday","Monday","8","2012","4","2012","7","2012",102,37,314.262977576901
"10320",1,1032.82088617239,"US","Robots",9,9,22,12,"Wednesday","Wednesday","Monday","1","2015","12","2014","12","2014",5,30,232.04381136428
"10321",1,322902.98864868,"US","Robots",7,7,19,16,"Sunday","Tuesday","Thursday","9","2015","7","2015","7","2015",15,44,551.868349465076
"10322",1,2052.77348958706,"US","Robots",1,1,13,11,"Friday","Tuesday","Wednesday","11","2015","10","2015","10","2015",1,30,146.626677827647
"10323",1,3615.0634149215,"US","Robots",9,6,15,10,"Thursday","Thursday","Tuesday","7","2015","5","2015","6","2015",12,30,64.4184259486155
"10324",1,1052.23529817631,"US","Robots",5,4,16,12,"Wednesday","Thursday","Monday","6","2013","2","2013","5","2013",73,30,29.1870029137001
"10325",1,875.123311715984,"US","Robots",5,5,15,12,"Saturday","Wednesday","Thursday","6","2015","2","2015","5","2015",91,30,36.871004236269
"10326",1,4136.11553717327,"US","Robots",4,3,22,16,"Thursday","Friday","Monday","4","2015","3","2015","3","2015",3,45,56.7614785333186
"10327",1,102673.657280393,"US","Robots",10,8,18,12,"Thursday","Friday","Tuesday","2","2016","1","2016","1","2016",11,30,437.874806977297
"10328",1,5133.57485788342,"US","Robots",8,7,18,15,"Monday","Thursday","Monday","7","2015","10","2014","6","2015",241,14,270.188150414917
"10329",1,1026.73657280393,"US","Robots",6,5,21,13,"Sunday","Monday","Friday","2","2016","12","2015","1","2016",17,30,83.4223465403195
"10330",1,1027.40233601967,"US","Robots",2,2,20,13,"Saturday","Wednesday","Thursday","10","2015","8","2015","9","2015",36,30,112.586172655489
"10331",1,1026.26587203116,"US","Robots",5,5,19,13,"Monday","Monday","Thursday","2","2016","10","2015","12","2015",44,60,47.5907473930085
"10332",1,359.357800481376,"US","Robots",6,6,19,15,"Wednesday","Thursday","Monday","2","2016","1","2016","1","2016",3,30,30.032044754515
"10333",1,3079.16023438059,"US","Robots",3,3,23,11,"Friday","Wednesday","Wednesday","11","2015","10","2015","10","2015",7,30,169.06642460239
"10334",1,205.480467203934,"US","Robots",9,7,18,11,"Thursday","Thursday","Thursday","10","2015","9","2015","9","2015",0,20,54.012008522177
"10335",1,12408.3466115198,"US","Robots",10,10,22,13,"Thursday","Friday","Thursday","4","2015","1","2015","3","2015",48,21,224.456831322127
"10336",1,1026.26587203116,"US","Robots",7,7,19,16,"Wednesday","Thursday","Monday","1","2016","11","2015","12","2015",45,30,269.152051875573
"10337",1,6197.71232146032,"US","Robots",7,7,22,14,"Thursday","Sunday","Tuesday","5","2015","4","2015","4","2015",1,30,118.601676697036
"10338",1,4109.60934407869,"US","Robots",12,10,23,16,"Thursday","Thursday","Thursday","11","2015","8","2014","9","2015",392,49,94.682176064558
"10339",1,1014.3881602195,"US","Robots",8,8,21,15,"Wednesday","Wednesday","Monday","9","2016","7","2016","8","2016",11,30,200.841341737089
"10340",1,5.72094069355544,"GB","Robots",3,3,11,6,"Monday","Saturday","Thursday","5","2016","2","2016","3","2016",4,60,91.6252368951613
"10341",1,514.817518556183,"US","Robots",6,6,17,14,"Friday","Sunday","Monday","1","2015","5","2013","11","2014",539,59,26.3263546744025
"10342",1,517.014442146659,"US","Robots",7,5,21,16,"Thursday","Friday","Monday","3","2015","2","2015","3","2015",3,10,56.8715886361325
"10343",0,99654.4505727144,"NL","Robots",8,7,22,14,"Saturday","Wednesday","Thursday","10","2014","4","2014","9","2014",133,30,215.197550742075
"10344",0,15827.4846593931,"US","Robots",6,5,25,19,"Friday","Friday","Tuesday","12","2012","8","2012","11","2012",94,45,42.0289136499253
"10345",0,102671.497157668,"US","Robots",10,9,6,4,"Wednesday","Wednesday","Monday","7","2015","5","2015","6","2015",4,30,466.10355526724
"10346",0,30822.0700805902,"US","Robots",6,6,20,15,"Thursday","Wednesday","Tuesday","8","2014","6","2014","7","2014",54,30,166.32909961347
"10347",0,51370.1168009836,"US","Robots",9,7,21,16,"Friday","Tuesday","Tuesday","9","2014","7","2014","7","2014",27,45,24.9428553425635
"10348",0,36986.4840967082,"US","Robots",5,5,20,13,"Thursday","Friday","Tuesday","7","2014","6","2014","7","2014",10,30,23.845437439941
"10349",0,154487.628631003,"US","Robots",7,7,24,16,"Saturday","Wednesday","Thursday","6","2014","3","2014","5","2014",50,30,295.548360137671
"10350",0,12112.4343822521,"US","Robots",8,5,20,12,"Tuesday","Monday","Sunday","11","2016","9","2016","10","2016",34,30,132.315179936558
"10351",0,102810.361681329,"US","Robots",9,7,23,17,"Thursday","Friday","Tuesday","3","2016","11","2015","2","2016",88,30,368.464992668622
"10352",0,51840.7254123786,"US","Robots",5,5,20,11,"Saturday","Tuesday","Tuesday","4","2015","2","2015","2","2015",21,39,88.2207168341242
"10353",0,9188.81803575015,"US","Robots",3,3,20,13,"Thursday","Friday","Tuesday","5","2016","4","2016","4","2016",10,30,45.1824068495087
"10354",0,51641.0443086196,"US","Robots",9,7,20,16,"Monday","Thursday","Monday","1","2015","11","2014","12","2014",18,34,170.963733849376
"10355",0,11459.2688799505,"DE","Robots",8,8,22,13,"Sunday","Tuesday","Thursday","7","2015","5","2015","6","2015",22,45,170.195118455028
"10356",0,25740.8759278092,"US","Robots",8,8,21,15,"Wednesday","Friday","Monday","12","2014","10","2014","11","2014",24,30,244.177357306924
"10357",0,15421.5542521994,"US","Robots",7,7,26,17,"Sunday","Saturday","Friday","3","2016","1","2016","2","2016",20,30,67.7822483633994
"10358",0,155904.693674993,"AU","Robots",10,8,26,17,"Sunday","Tuesday","Thursday","2","2017","12","2016","1","2017",22,31,574.614643593621
"10359",0,311044.352474271,"US","Robots",4,4,19,12,"Friday","Monday","Monday","4","2015","11","2014","2","2015",90,60,181.534022576406
"10360",0,31020.8665287995,"US","Robots",3,3,20,13,"Saturday","Thursday","Wednesday","4","2015","2","2015","3","2015",5,31,131.7072383977
"10361",0,18550.9556710655,"CA","Robots",12,9,16,11,"Saturday","Monday","Thursday","3","2016","1","2016","2","2016",30,30,258.032588994787
"10362",0,30352.0250771221,"US","Robots",9,9,20,15,"Friday","Tuesday","Monday","11","2016","8","2016","9","2016",27,38,170.859091177473
"10363",0,107886.784825478,"US","Robots",9,8,16,12,"Friday","Wednesday","Tuesday","10","2014","5","2014","9","2014",124,45,156.988504787896
"10364",0,40469.3667694961,"US","Robots",10,9,21,15,"Monday","Saturday","Wednesday","11","2016","8","2016","9","2016",32,40,58.2435886534697
"10365",0,227640.188078416,"US","Robots",3,3,21,16,"Saturday","Tuesday","Friday","11","2016","9","2016","9","2016",3,35,137.526865141112
"10366",0,5137.83374041944,"US","Robots",5,5,19,13,"Monday","Thursday","Friday","10","2014","7","2014","8","2014",28,59,124.922757517056
"10367",0,136861.233617579,"GB","Robots",4,4,22,14,"Tuesday","Sunday","Friday","1","2015","12","2014","12","2014",4,32,1.37709451489652
"10368",0,1540.07245736503,"US","Robots",7,7,17,10,"Wednesday","Friday","Monday","7","2015","5","2015","6","2015",37,30,80.7371318558029
"10369",0,4441.12981054129,"US","Robots",2,2,22,16,"Sunday","Sunday","Friday","1","2015","11","2014","12","2014",12,30,59.2839188662953
"10370",0,17959.6527605453,"US","Robots",10,9,15,13,"Tuesday","Monday","Saturday","1","2016","11","2015","12","2015",32,45,65.376937033096
"10371",0,6972.34098017735,"DE","Robots",9,9,22,13,"Friday","Sunday","Tuesday","10","2015","9","2015","9","2015",8,31,158.682290798238
"10372",0,1026.71497157668,"US","Robots",2,2,11,8,"Tuesday","Friday","Tuesday","7","2015","6","2015","6","2015",4,35,20.7624583141063
"10373",0,61778.102226742,"US","Robots",6,5,20,13,"Wednesday","Wednesday","Monday","12","2014","11","2014","11","2014",12,30,546.993613465945
"10374",0,51647.602678836,"US","Robots",7,7,23,17,"Friday","Thursday","Wednesday","5","2015","1","2015","4","2015",76,30,314.017424287323
"10375",0,5007.96328678505,"US","Robots",5,5,22,15,"Wednesday","Saturday","Monday","2","2017","1","2017","1","2017",1,30,232.870292835505
"10376",0,6713.33576012055,"US","Robots",3,3,15,12,"Saturday","Friday","Thursday","1","2015","8","2014","12","2014",110,30,4.38948876623267
"10377",0,829.451606598057,"US","Robots",5,5,21,14,"Friday","Thursday","Friday","3","2015","2","2015","2","2015",1,14,12.9601813530946
"10378",0,112230.219045248,"US","Robots",2,2,20,14,"Tuesday","Monday","Friday","1","2015","11","2014","11","2014",4,60,42.626890536452
"10379",0,5159.3873166771,"US","Robots",4,4,21,16,"Friday","Friday","Wednesday","5","2014","2","2014","4","2014",40,30,85.5352711571967
"10380",0,3024.5428177138,"US","Robots",5,5,19,11,"Monday","Wednesday","Monday","1","2017","10","2016","11","2016",46,35,146.1862361895
"10381",0,517.014442146659,"US","Robots",5,5,10,7,"Monday","Friday","Friday","3","2015","3","2015","3","2015",0,10,113.743177272265
"10382",0,49418.7281910203,"US","Robots",6,4,22,14,"Friday","Tuesday","Wednesday","6","2015","9","2014","5","2015",245,30,84.2672722793083
"10383",0,36203.1182383561,"US","Robots",2,2,20,13,"Sunday","Monday","Friday","1","2017","11","2016","12","2016",3,30,0
"10384",0,102097.978175002,"US","Robots",4,4,13,8,"Wednesday","Thursday","Monday","5","2016","3","2016","4","2016",18,30,138.512923724086
"10385",0,462.271019953502,"US","Robots",8,8,22,16,"Wednesday","Monday","Monday","6","2015","5","2015","5","2015",0,30,14.1196366260058
"10386",0,159611.029656897,"GB","Robots",9,9,10,7,"Wednesday","Monday","Monday","4","2015","2","2015","3","2015",7,30,108.573032850798
"10387",0,6353.24043430955,"NL","Robots",8,6,25,16,"Friday","Thursday","Wednesday","1","2015","12","2014","12","2014",5,30,78.8386609778259
"10388",0,205.513349616778,"US","Robots",4,2,4,3,"Wednesday","Monday","Friday","9","2014","6","2014","8","2014",46,40,26.1001954013308
"10389",0,6049.0856354276,"US","Robots",4,4,22,15,"Saturday","Tuesday","Thursday","1","2017","11","2016","11","2016",1,51,40.3272375695173
"10390",0,21599.7319068756,"US","Robots",6,6,8,5,"Saturday","Friday","Thursday","7","2014","5","2014","6","2014",19,30,268.159936939102
"10391",0,30802.097184118,"US","Robots",9,7,20,12,"Tuesday","Saturday","Friday","3","2016","12","2015","1","2016",19,60,57.8052690488614
"10392",0,11305.8896757621,"AT","Robots",5,5,21,13,"Sunday","Monday","Tuesday","8","2015","6","2015","6","2015",1,47,149.130349621513
"10393",0,3967.26820951182,"GB","Robots",1,1,17,12,"Saturday","Friday","Thursday","9","2016","6","2016","8","2016",61,30,62.747153339292
"10394",0,2592.03627061893,"US","Robots",7,7,19,12,"Saturday","Tuesday","Tuesday","4","2015","1","2015","2","2015",21,60,44.0646166005218
"10395",0,82729.6154584247,"CA","Robots",2,2,19,13,"Wednesday","Tuesday","Monday","5","2015","3","2015","4","2015",6,30,165.272328572275
"10396",0,49433.1914749516,"CA","Robots",10,10,21,14,"Thursday","Saturday","Monday","3","2016","10","2015","1","2016",85,45,322.416674205701
"10397",0,3088.9051113371,"US","Robots",6,6,11,9,"Monday","Saturday","Monday","12","2014","9","2014","11","2014",57,34,59.2040146339611
"10398",0,10368.1450824757,"US","Robots",5,5,3,3,"Thursday","Saturday","Tuesday","3","2015","1","2015","2","2015",2,30,424.50148294822
"10399",0,46476.9398777576,"US","Robots",9,8,19,13,"Tuesday","Wednesday","Friday","2","2015","11","2014","12","2014",29,60,112.94200161144
"10400",0,6150.55895611113,"US","Robots",5,4,16,12,"Thursday","Saturday","Tuesday","9","2015","6","2015","8","2015",52,30,62.7935271202969
"10401",0,102991.752420669,"US","Robots",1,1,16,11,"Monday","Wednesday","Saturday","6","2014","4","2014","5","2014",31,30,9.26925771786019
"10402",0,103944.246358846,"US","Robots",6,6,25,15,"Friday","Friday","Wednesday","2","2015","1","2015","1","2015",4,30,1.03944246358846
"10403",0,77067.5061062916,"US","Robots",2,2,23,12,"Friday","Friday","Wednesday","9","2014","7","2014","8","2014",12,30,15.4135012212583
"10404",0,4570.61412748636,"CA","Robots",2,2,22,14,"Friday","Saturday","Monday","1","2015","11","2014","11","2014",2,60,1.02963503711237
"10405",0,10281.0361681329,"US","Robots",9,8,8,6,"Friday","Wednesday","Tuesday","3","2016","1","2016","2","2016",12,45,138.495506574591
"10406",0,3628.8507788665,"US","Robots",7,6,20,15,"Monday","Sunday","Saturday","3","2015","2","2015","2","2015",5,30,130.12022078507
"10407",0,6776.97575967714,"ES","Robots",5,4,20,12,"Tuesday","Tuesday","Friday","7","2016","6","2016","7","2016",16,25,43.6993515229008
"10408",0,5131.93372396764,"US","Robots",9,8,20,16,"Wednesday","Monday","Monday","11","2015","3","2015","10","2015",195,30,104.819746312039
"10409",0,41182.2734925169,"US","Robots",4,4,15,11,"Sunday","Saturday","Wednesday","7","2015","5","2015","5","2015",4,60,11.3251252104421
"10410",0,462.331051208852,"US","Robots",9,5,19,14,"Wednesday","Saturday","Saturday","9","2014","7","2014","7","2014",0,60,7.29996396645556
"10411",0,2272.64545105884,"AU","Robots",10,9,23,15,"Sunday","Tuesday","Friday","8","2015","3","2015","7","2015",115,30,217.318836804826
"10412",0,509285.890205671,"US","Robots",1,1,9,6,"Tuesday","Sunday","Thursday","7","2016","5","2016","5","2016",24,40,331.520862814835
"10413",0,51370.1168009836,"US","Robots",8,7,20,16,"Monday","Monday","Tuesday","10","2015","3","2015","9","2015",175,34,36.4727829286983
"10414",0,13661.3038581033,"ES","Robots",1,1,19,14,"Thursday","Sunday","Friday","6","2016","5","2016","6","2016",11,20,0
